order_id,order_date,customer_id,product_id,product_name,category,qty,price,revenue,city
10559,2025-11-22,C2057,P1020,Product 21,Beauty,5,204.51,1022.55,Austin
10559,2025-11-22,C2057,P1005,Product 6,Electronics,1,68.36,68.36,Austin
10559,2025-11-22,C2057,P1008,Product 9,Home,3,90.26,270.78,Austin
10857,2025-11-22,C2097,P1017,Product 18,Electronics,3,181.34,544.02,Philadelphia
10857,2025-11-22,C2097,P1002,Product 3,Beauty,2,25.58,51.16,Philadelphia
11180,2025-11-22,C2152,P1011,Product 12,Apparel,3,19.09,57.27,San Diego
11180,2025-11-22,C2152,P1023,Product 24,Beauty,3,42.05,126.15,San Diego
11180,2025-11-22,C2152,P1025,Product 26,Beauty,1,23.98,23.98,San Diego
11180,2025-11-22,C2152,P1015,Product 16,Apparel,3,179.46,538.38,San Diego
11488,2025-11-22,C2192,P1010,Product 11,Home,2,157.98,315.96,Chicago
11488,2025-11-22,C2192,P1006,Product 7,Home,1,119.42,119.42,Chicago
11488,2025-11-22,C2192,P1017,Product 18,Electronics,2,175.09,350.18,Chicago
11488,2025-11-22,C2192,P1000,Product 1,Electronics,1,176.89,176.89,Chicago
10486,2025-11-23,C2051,P1010,Product 11,Home,5,151.69,758.45,Austin
10486,2025-11-23,C2051,P1025,Product 26,Beauty,4,23.69,94.76,Austin
10486,2025-11-23,C2051,P1026,Product 27,Sports,1,74.3,74.3,Austin
10486,2025-11-23,C2051,P1023,Product 24,Beauty,3,36.04,108.12,Austin
10575,2025-11-23,C2061,P1004,Product 5,Sports,1,187.44,187.44,San Diego
10575,2025-11-23,C2061,P1002,Product 3,Beauty,6,28.48,170.88,San Diego
10575,2025-11-23,C2061,P1011,Product 12,Apparel,3,20.96,62.88,San Diego
11193,2025-11-23,C2153,P1011,Product 12,Apparel,4,20.67,82.68,San Antonio
10610,2025-11-24,C2064,P1005,Product 6,Electronics,3,81.24,243.72,Phoenix
10610,2025-11-24,C2064,P1023,Product 24,Beauty,1,37.18,37.18,Phoenix
10610,2025-11-24,C2064,P1009,Product 10,Beauty,2,122.19,244.38,Phoenix
11184,2025-11-24,C2152,P1019,Product 20,Home,4,164.58,658.32,San Diego
11184,2025-11-24,C2152,P1009,Product 10,Beauty,5,137.38,686.9,San Diego
11184,2025-11-24,C2152,P1004,Product 5,Sports,1,157.27,157.27,San Diego
11184,2025-11-24,C2152,P1007,Product 8,Electronics,4,87.55,350.2,San Diego
11546,2025-11-24,C2198,P1000,Product 1,Electronics,3,146.15,438.45,San Diego
10122,2025-11-25,C2016,P1005,Product 6,Electronics,5,74.01,370.05,LA
10122,2025-11-25,C2016,P1010,Product 11,Home,6,159.59,957.54,LA
10563,2025-11-25,C2059,P1007,Product 8,Electronics,7,79.32,555.24,Chicago
10764,2025-11-25,C2087,P1009,Product 10,Beauty,3,117.2,351.6,LA
10764,2025-11-25,C2087,P1015,Product 16,Apparel,4,168.82,675.28,LA
10764,2025-11-25,C2087,P1008,Product 9,Home,3,100.16,300.48,LA
11033,2025-11-25,C2118,P1017,Product 18,Electronics,2,186.67,373.34,Houston
11033,2025-11-25,C2118,P1023,Product 24,Beauty,4,42.81,171.24,Houston
11033,2025-11-25,C2118,P1015,Product 16,Apparel,1,178.68,178.68,Houston
11181,2025-11-25,C2152,P1014,Product 15,Electronics,1,77.79,77.79,San Diego
11181,2025-11-25,C2152,P1027,Product 28,Sports,1,202.84,202.84,San Diego
11181,2025-11-25,C2152,P1028,Product 29,Home,3,103.59,310.77,San Diego
11181,2025-11-25,C2152,P1004,Product 5,Sports,4,158.61,634.44,San Diego
11264,2025-11-25,C2159,P1015,Product 16,Apparel,4,196.85,787.4,Philadelphia
10454,2025-11-26,C2049,P1006,Product 7,Home,3,112.59,337.77,Houston
10454,2025-11-26,C2049,P1021,Product 22,Sports,2,211.93,423.86,Houston
10454,2025-11-26,C2049,P1028,Product 29,Home,2,103.6,207.2,Houston
10454,2025-11-26,C2049,P1010,Product 11,Home,3,183.5,550.5,Houston
10538,2025-11-26,C2057,P1028,Product 29,Home,7,76.89,538.23,Austin
10538,2025-11-26,C2057,P1024,Product 25,Apparel,2,38.9,77.8,Austin
10809,2025-11-26,C2091,P1022,Product 23,Beauty,1,209.85,209.85,San Antonio
10809,2025-11-26,C2091,P1007,Product 8,Electronics,2,102.29,204.58,San Antonio
10809,2025-11-26,C2091,P1013,Product 14,Apparel,1,203.58,203.58,San Antonio
10158,2025-11-27,C2019,P1004,Product 5,Sports,3,161.36,484.08,NYC
10158,2025-11-27,C2019,P1002,Product 3,Beauty,1,27.83,27.83,NYC
10158,2025-11-27,C2019,P1005,Product 6,Electronics,3,77.44,232.32,NYC
10158,2025-11-27,C2019,P1013,Product 14,Apparel,1,186.9,186.9,NYC
11402,2025-11-27,C2181,P1027,Product 28,Sports,4,162.52,650.08,Philadelphia
11402,2025-11-27,C2181,P1021,Product 22,Sports,1,196.49,196.49,Philadelphia
11402,2025-11-27,C2181,P1029,Product 30,Home,1,206.82,206.82,Philadelphia
11402,2025-11-27,C2181,P1017,Product 18,Electronics,2,205.05,410.1,Philadelphia
10494,2025-11-28,C2051,P1015,Product 16,Apparel,6,183.59,1101.54,Austin
10225,2025-11-29,C2023,P1010,Product 11,Home,4,151.61,606.44,Austin
10389,2025-11-29,C2039,P1024,Product 25,Apparel,2,38.88,77.76,Phoenix
11022,2025-11-29,C2118,P1011,Product 12,Apparel,1,19.27,19.27,Houston
11383,2025-11-29,C2180,P1009,Product 10,Beauty,1,158.15,158.15,Philadelphia
10359,2025-11-30,C2036,P1020,Product 21,Beauty,3,216.88,650.64,San Diego
10359,2025-11-30,C2036,P1004,Product 5,Sports,2,182.57,365.14,San Diego
10359,2025-11-30,C2036,P1027,Product 28,Sports,1,173.85,173.85,San Diego
10359,2025-11-30,C2036,P1005,Product 6,Electronics,2,80.07,160.14,San Diego
10945,2025-11-30,C2106,P1014,Product 15,Electronics,1,76.82,76.82,Philadelphia
10945,2025-11-30,C2106,P1010,Product 11,Home,3,153.49,460.47,Philadelphia
11323,2025-11-30,C2173,P1013,Product 14,Apparel,1,239.41,239.41,Phoenix
11323,2025-11-30,C2173,P1023,Product 24,Beauty,1,36.93,36.93,Phoenix
11323,2025-11-30,C2173,P1026,Product 27,Sports,3,70.11,210.33,Phoenix
11374,2025-11-30,C2179,P1019,Product 20,Home,5,157.4,787.0,NYC
11374,2025-11-30,C2179,P1011,Product 12,Apparel,4,17.28,69.12,NYC
11374,2025-11-30,C2179,P1025,Product 26,Beauty,3,25.49,76.47,NYC
11374,2025-11-30,C2179,P1000,Product 1,Electronics,4,150.67,602.68,NYC
10372,2025-12-01,C2038,P1007,Product 8,Electronics,2,95.78,191.56,San Antonio
10372,2025-12-01,C2038,P1023,Product 24,Beauty,2,41.14,82.28,San Antonio
10372,2025-12-01,C2038,P1001,Product 2,Electronics,2,47.24,94.48,San Antonio
10372,2025-12-01,C2038,P1006,Product 7,Home,1,118.37,118.37,San Antonio
10414,2025-12-01,C2043,P1007,Product 8,Electronics,1,85.68,85.68,NYC
10414,2025-12-01,C2043,P1021,Product 22,Sports,6,167.62,1005.72,NYC
10633,2025-12-01,C2067,P1010,Product 11,Home,3,144.78,434.34,Austin
10872,2025-12-01,C2098,P1008,Product 9,Home,3,95.67,287.01,San Antonio
10872,2025-12-01,C2098,P1000,Product 1,Electronics,3,144.11,432.33,San Antonio
11003,2025-12-01,C2116,P1018,Product 19,Home,5,83.07,415.35,Dallas
11003,2025-12-01,C2116,P1011,Product 12,Apparel,2,16.44,32.88,Dallas
11003,2025-12-01,C2116,P1024,Product 25,Apparel,4,30.97,123.88,Dallas
11452,2025-12-01,C2186,P1025,Product 26,Beauty,3,21.34,64.02,San Diego
11452,2025-12-01,C2186,P1001,Product 2,Electronics,2,39.18,78.36,San Diego
11452,2025-12-01,C2186,P1002,Product 3,Beauty,3,26.45,79.35,San Diego
10054,2025-12-02,C2008,P1012,Product 13,Electronics,1,245.06,245.06,LA
10400,2025-12-02,C2041,P1010,Product 11,Home,1,150.77,150.77,Chicago
10683,2025-12-02,C2072,P1025,Product 26,Beauty,3,21.45,64.35,Chicago
10683,2025-12-02,C2072,P1021,Product 22,Sports,3,203.14,609.42,Chicago
10683,2025-12-02,C2072,P1026,Product 27,Sports,2,65.25,130.5,Chicago
10683,2025-12-02,C2072,P1011,Product 12,Apparel,1,21.51,21.51,Chicago
10751,2025-12-02,C2085,P1003,Product 4,Sports,4,62.5,250.0,Philadelphia
10751,2025-12-02,C2085,P1017,Product 18,Electronics,1,185.95,185.95,Philadelphia
10751,2025-12-02,C2085,P1021,Product 22,Sports,4,168.31,673.24,Philadelphia
10909,2025-12-02,C2102,P1028,Product 29,Home,1,96.5,96.5,Houston
11099,2025-12-02,C2130,P1029,Product 30,Home,3,245.55,736.65,Dallas
11099,2025-12-02,C2130,P1023,Product 24,Beauty,5,37.0,185.0,Dallas
11131,2025-12-02,C2140,P1016,Product 17,Sports,3,199.26,597.78,Philadelphia
11131,2025-12-02,C2140,P1004,Product 5,Sports,4,184.52,738.08,Philadelphia
11352,2025-12-02,C2177,P1026,Product 27,Sports,3,60.58,181.74,Phoenix
11352,2025-12-02,C2177,P1006,Product 7,Home,1,124.32,124.32,Phoenix
11352,2025-12-02,C2177,P1025,Product 26,Beauty,4,24.75,99.0,Phoenix
11352,2025-12-02,C2177,P1013,Product 14,Apparel,3,213.39,640.17,Phoenix
11395,2025-12-02,C2181,P1022,Product 23,Beauty,3,200.27,600.81,Philadelphia
10126,2025-12-03,C2017,P1021,Product 22,Sports,7,167.56,1172.92,Dallas
10607,2025-12-03,C2064,P1008,Product 9,Home,1,98.63,98.63,Phoenix
10607,2025-12-03,C2064,P1010,Product 11,Home,2,177.11,354.22,Phoenix
10607,2025-12-03,C2064,P1025,Product 26,Beauty,5,24.56,122.8,Phoenix
10607,2025-12-03,C2064,P1011,Product 12,Apparel,4,20.8,83.2,Phoenix
10044,2025-12-04,C2008,P1016,Product 17,Sports,1,256.49,256.49,LA
10044,2025-12-04,C2008,P1019,Product 20,Home,3,154.88,464.64,LA
10044,2025-12-04,C2008,P1013,Product 14,Apparel,3,234.28,702.84,LA
10044,2025-12-04,C2008,P1003,Product 4,Sports,4,62.35,249.4,LA
10282,2025-12-04,C2028,P1029,Product 30,Home,3,251.6,754.8,Philadelphia
10282,2025-12-04,C2028,P1018,Product 19,Home,3,91.4,274.2,Philadelphia
10282,2025-12-04,C2028,P1015,Product 16,Apparel,2,183.51,367.02,Philadelphia
10282,2025-12-04,C2028,P1025,Product 26,Beauty,3,22.95,68.85,Philadelphia
10304,2025-12-04,C2031,P1024,Product 25,Apparel,3,38.1,114.3,Phoenix
10519,2025-12-04,C2056,P1012,Product 13,Electronics,3,206.58,619.74,LA
10519,2025-12-04,C2056,P1004,Product 5,Sports,2,157.58,315.16,LA
10519,2025-12-04,C2056,P1022,Product 23,Beauty,2,250.57,501.14,LA
10526,2025-12-04,C2056,P1010,Product 11,Home,1,153.28,153.28,LA
10526,2025-12-04,C2056,P1014,Product 15,Electronics,3,70.86,212.58,LA
10540,2025-12-04,C2057,P1014,Product 15,Electronics,1,73.04,73.04,Austin
10561,2025-12-04,C2057,P1027,Product 28,Sports,3,204.12,612.36,Austin
10561,2025-12-04,C2057,P1002,Product 3,Beauty,1,28.14,28.14,Austin
10561,2025-12-04,C2057,P1028,Product 29,Home,2,83.17,166.34,Austin
10766,2025-12-04,C2087,P1003,Product 4,Sports,1,69.5,69.5,LA
10766,2025-12-04,C2087,P1029,Product 30,Home,3,231.32,693.96,LA
10766,2025-12-04,C2087,P1015,Product 16,Apparel,3,206.15,618.45,LA
10766,2025-12-04,C2087,P1000,Product 1,Electronics,3,143.64,430.92,LA
11000,2025-12-04,C2115,P1010,Product 11,Home,1,172.94,172.94,Chicago
11000,2025-12-04,C2115,P1018,Product 19,Home,1,87.83,87.83,Chicago
11509,2025-12-04,C2195,P1017,Product 18,Electronics,7,168.79,1181.53,Houston
11509,2025-12-04,C2195,P1024,Product 25,Apparel,2,35.31,70.62,Houston
10715,2025-12-05,C2079,P1023,Product 24,Beauty,2,39.92,79.84,NYC
10715,2025-12-05,C2079,P1013,Product 14,Apparel,2,209.0,418.0,NYC
10715,2025-12-05,C2079,P1005,Product 6,Electronics,1,74.21,74.21,NYC
10745,2025-12-05,C2085,P1027,Product 28,Sports,1,208.67,208.67,Philadelphia
10745,2025-12-05,C2085,P1024,Product 25,Apparel,2,39.37,78.74,Philadelphia
10745,2025-12-05,C2085,P1001,Product 2,Electronics,1,38.62,38.62,Philadelphia
10941,2025-12-05,C2106,P1002,Product 3,Beauty,3,25.93,77.79,Philadelphia
10941,2025-12-05,C2106,P1020,Product 21,Beauty,3,211.1,633.3,Philadelphia
10941,2025-12-05,C2106,P1013,Product 14,Apparel,3,208.0,624.0,Philadelphia
10941,2025-12-05,C2106,P1028,Product 29,Home,5,77.62,388.1,Philadelphia
11006,2025-12-05,C2117,P1020,Product 21,Beauty,1,246.7,246.7,Philadelphia
10163,2025-12-06,C2019,P1008,Product 9,Home,2,97.13,194.26,NYC
10163,2025-12-06,C2019,P1021,Product 22,Sports,1,185.41,185.41,NYC
11194,2025-12-06,C2153,P1017,Product 18,Electronics,3,171.11,513.33,San Antonio
11194,2025-12-06,C2153,P1005,Product 6,Electronics,3,68.49,205.47,San Antonio
11194,2025-12-06,C2153,P1019,Product 20,Home,2,130.57,261.14,San Antonio
11194,2025-12-06,C2153,P1014,Product 15,Electronics,1,64.42,64.42,San Antonio
11300,2025-12-06,C2168,P1006,Product 7,Home,1,116.99,116.99,LA
11300,2025-12-06,C2168,P1007,Product 8,Electronics,1,91.81,91.81,LA
11300,2025-12-06,C2168,P1014,Product 15,Electronics,1,83.46,83.46,LA
10067,2025-12-07,C2010,P1006,Product 7,Home,6,100.08,600.48,Dallas
10067,2025-12-07,C2010,P1010,Product 11,Home,2,139.82,279.64,Dallas
10294,2025-12-07,C2030,P1012,Product 13,Electronics,2,234.65,469.3,San Diego
10294,2025-12-07,C2030,P1010,Product 11,Home,5,169.74,848.7,San Diego
10294,2025-12-07,C2030,P1009,Product 10,Beauty,2,151.95,303.9,San Diego
10301,2025-12-07,C2031,P1024,Product 25,Apparel,1,32.41,32.41,Phoenix
10301,2025-12-07,C2031,P1023,Product 24,Beauty,1,37.58,37.58,Phoenix
11366,2025-12-07,C2177,P1002,Product 3,Beauty,4,26.12,104.48,Phoenix
10747,2025-12-08,C2085,P1007,Product 8,Electronics,1,81.09,81.09,Philadelphia
11542,2025-12-08,C2197,P1015,Product 16,Apparel,4,173.45,693.8,Houston
11542,2025-12-08,C2197,P1000,Product 1,Electronics,3,185.75,557.25,Houston
11542,2025-12-08,C2197,P1001,Product 2,Electronics,1,39.18,39.18,Houston
11542,2025-12-08,C2197,P1019,Product 20,Home,3,153.21,459.63,Houston
10012,2025-12-09,C2003,P1018,Product 19,Home,2,83.59,167.18,Dallas
10012,2025-12-09,C2003,P1001,Product 2,Electronics,3,37.78,113.34,Dallas
10012,2025-12-09,C2003,P1024,Product 25,Apparel,3,39.4,118.2,Dallas
10087,2025-12-09,C2010,P1007,Product 8,Electronics,1,89.43,89.43,Dallas
10087,2025-12-09,C2010,P1003,Product 4,Sports,7,56.93,398.51,Dallas
10087,2025-12-09,C2010,P1000,Product 1,Electronics,4,148.8,595.2,Dallas
10121,2025-12-09,C2016,P1001,Product 2,Electronics,3,46.82,140.46,LA
10393,2025-12-09,C2039,P1028,Product 29,Home,2,101.98,203.96,Phoenix
10393,2025-12-09,C2039,P1026,Product 27,Sports,2,73.96,147.92,Phoenix
10393,2025-12-09,C2039,P1013,Product 14,Apparel,1,218.28,218.28,Phoenix
10674,2025-12-09,C2072,P1007,Product 8,Electronics,1,88.17,88.17,Chicago
10674,2025-12-09,C2072,P1028,Product 29,Home,2,85.06,170.12,Chicago
10753,2025-12-09,C2085,P1005,Product 6,Electronics,4,80.48,321.92,Philadelphia
11206,2025-12-09,C2153,P1014,Product 15,Electronics,4,82.8,331.2,San Antonio
11308,2025-12-09,C2170,P1010,Product 11,Home,5,166.23,831.15,Philadelphia
11308,2025-12-09,C2170,P1000,Product 1,Electronics,3,178.83,536.49,Philadelphia
11308,2025-12-09,C2170,P1013,Product 14,Apparel,3,235.92,707.76,Philadelphia
10363,2025-12-10,C2037,P1007,Product 8,Electronics,2,92.85,185.7,NYC
10363,2025-12-10,C2037,P1023,Product 24,Beauty,3,35.61,106.83,NYC
10363,2025-12-10,C2037,P1009,Product 10,Beauty,2,152.82,305.64,NYC
10544,2025-12-10,C2057,P1019,Product 20,Home,6,128.82,772.92,Austin
10544,2025-12-10,C2057,P1027,Product 28,Sports,4,170.29,681.16,Austin
10554,2025-12-10,C2057,P1016,Product 17,Sports,3,208.74,626.22,Austin
10554,2025-12-10,C2057,P1025,Product 26,Beauty,4,21.28,85.12,Austin
10554,2025-12-10,C2057,P1024,Product 25,Apparel,1,38.07,38.07,Austin
10554,2025-12-10,C2057,P1021,Product 22,Sports,3,175.02,525.06,Austin
10727,2025-12-10,C2082,P1007,Product 8,Electronics,3,101.58,304.74,Austin
10727,2025-12-10,C2082,P1023,Product 24,Beauty,1,46.74,46.74,Austin
10727,2025-12-10,C2082,P1008,Product 9,Home,5,80.03,400.15,Austin
10878,2025-12-10,C2100,P1000,Product 1,Electronics,1,146.66,146.66,Houston
10878,2025-12-10,C2100,P1005,Product 6,Electronics,1,77.44,77.44,Houston
10878,2025-12-10,C2100,P1008,Product 9,Home,7,77.58,543.06,Houston
10987,2025-12-10,C2112,P1010,Product 11,Home,1,147.68,147.68,Austin
10987,2025-12-10,C2112,P1009,Product 10,Beauty,3,146.29,438.87,Austin
10987,2025-12-10,C2112,P1016,Product 17,Sports,4,219.2,876.8,Austin
10987,2025-12-10,C2112,P1024,Product 25,Apparel,5,38.09,190.45,Austin
11025,2025-12-10,C2118,P1029,Product 30,Home,2,233.27,466.54,Houston
11025,2025-12-10,C2118,P1020,Product 21,Beauty,2,236.85,473.7,Houston
11025,2025-12-10,C2118,P1023,Product 24,Beauty,1,45.67,45.67,Houston
10238,2025-12-11,C2025,P1002,Product 3,Beauty,2,31.72,63.44,San Antonio
10469,2025-12-11,C2049,P1021,Product 22,Sports,1,211.89,211.89,Houston
10469,2025-12-11,C2049,P1010,Product 11,Home,4,165.44,661.76,Houston
10469,2025-12-11,C2049,P1016,Product 17,Sports,2,220.46,440.92,Houston
10469,2025-12-11,C2049,P1001,Product 2,Electronics,1,38.7,38.7,Houston
10472,2025-12-11,C2049,P1007,Product 8,Electronics,2,81.22,162.44,Houston
10472,2025-12-11,C2049,P1023,Product 24,Beauty,1,35.97,35.97,Houston
10472,2025-12-11,C2049,P1009,Product 10,Beauty,1,156.39,156.39,Houston
10496,2025-12-11,C2051,P1010,Product 11,Home,1,169.36,169.36,Austin
10496,2025-12-11,C2051,P1004,Product 5,Sports,2,145.99,291.98,Austin
10661,2025-12-11,C2072,P1004,Product 5,Sports,2,169.46,338.92,Chicago
10921,2025-12-11,C2103,P1003,Product 4,Sports,1,64.23,64.23,Philadelphia
10089,2025-12-12,C2010,P1022,Product 23,Beauty,4,211.1,844.4,Dallas
10089,2025-12-12,C2010,P1002,Product 3,Beauty,2,30.89,61.78,Dallas
10089,2025-12-12,C2010,P1017,Product 18,Electronics,1,211.02,211.02,Dallas
11048,2025-12-12,C2120,P1027,Product 28,Sports,1,202.7,202.7,Houston
11048,2025-12-12,C2120,P1029,Product 30,Home,2,267.27,534.54,Houston
11048,2025-12-12,C2120,P1015,Product 16,Apparel,1,175.73,175.73,Houston
11048,2025-12-12,C2120,P1020,Product 21,Beauty,2,198.78,397.56,Houston
11118,2025-12-12,C2138,P1013,Product 14,Apparel,5,214.94,1074.7,Phoenix
11118,2025-12-12,C2138,P1005,Product 6,Electronics,4,80.9,323.6,Phoenix
10244,2025-12-13,C2025,P1003,Product 4,Sports,6,65.89,395.34,San Antonio
10244,2025-12-13,C2025,P1013,Product 14,Apparel,1,236.6,236.6,San Antonio
10244,2025-12-13,C2025,P1004,Product 5,Sports,1,179.44,179.44,San Antonio
10244,2025-12-13,C2025,P1018,Product 19,Home,1,93.9,93.9,San Antonio
10308,2025-12-13,C2031,P1001,Product 2,Electronics,3,40.28,120.84,Phoenix
10308,2025-12-13,C2031,P1021,Product 22,Sports,1,181.84,181.84,Phoenix
10907,2025-12-13,C2102,P1022,Product 23,Beauty,3,256.03,768.09,Houston
10907,2025-12-13,C2102,P1010,Product 11,Home,3,175.98,527.94,Houston
11380,2025-12-13,C2180,P1017,Product 18,Electronics,4,175.99,703.96,Philadelphia
11380,2025-12-13,C2180,P1021,Product 22,Sports,1,197.82,197.82,Philadelphia
11380,2025-12-13,C2180,P1005,Product 6,Electronics,2,73.31,146.62,Philadelphia
10045,2025-12-14,C2008,P1010,Product 11,Home,1,169.1,169.1,LA
10045,2025-12-14,C2008,P1021,Product 22,Sports,1,207.03,207.03,LA
10045,2025-12-14,C2008,P1008,Product 9,Home,1,97.93,97.93,LA
10045,2025-12-14,C2008,P1011,Product 12,Apparel,2,19.41,38.82,LA
10362,2025-12-14,C2037,P1003,Product 4,Sports,2,66.58,133.16,NYC
10663,2025-12-14,C2072,P1016,Product 17,Sports,3,256.9,770.7,Chicago
10663,2025-12-14,C2072,P1026,Product 27,Sports,1,78.68,78.68,Chicago
10733,2025-12-14,C2085,P1027,Product 28,Sports,3,189.58,568.74,Philadelphia
10733,2025-12-14,C2085,P1022,Product 23,Beauty,2,239.07,478.14,Philadelphia
10733,2025-12-14,C2085,P1018,Product 19,Home,4,75.55,302.2,Philadelphia
10851,2025-12-14,C2097,P1028,Product 29,Home,2,77.57,155.14,Philadelphia
10871,2025-12-14,C2097,P1014,Product 15,Electronics,1,78.71,78.71,Philadelphia
10871,2025-12-14,C2097,P1027,Product 28,Sports,3,178.2,534.6,Philadelphia
10871,2025-12-14,C2097,P1019,Product 20,Home,3,151.73,455.19,Philadelphia
10871,2025-12-14,C2097,P1016,Product 17,Sports,1,248.99,248.99,Philadelphia
11360,2025-12-14,C2177,P1017,Product 18,Electronics,1,211.32,211.32,Phoenix
11360,2025-12-14,C2177,P1028,Product 29,Home,1,90.55,90.55,Phoenix
10470,2025-12-15,C2049,P1023,Product 24,Beauty,4,44.85,179.4,Houston
10470,2025-12-15,C2049,P1021,Product 22,Sports,1,177.74,177.74,Houston
10552,2025-12-15,C2057,P1011,Product 12,Apparel,1,17.57,17.57,Austin
10552,2025-12-15,C2057,P1001,Product 2,Electronics,1,46.91,46.91,Austin
10552,2025-12-15,C2057,P1021,Product 22,Sports,3,166.51,499.53,Austin
10552,2025-12-15,C2057,P1007,Product 8,Electronics,5,84.79,423.95,Austin
10094,2025-12-16,C2011,P1020,Product 21,Beauty,4,224.32,897.28,Austin
10094,2025-12-16,C2011,P1009,Product 10,Beauty,1,141.56,141.56,Austin
10214,2025-12-16,C2023,P1025,Product 26,Beauty,1,20.72,20.72,Austin
10347,2025-12-16,C2034,P1009,Product 10,Beauty,4,144.95,579.8,NYC
10347,2025-12-16,C2034,P1002,Product 3,Beauty,1,29.52,29.52,NYC
10541,2025-12-16,C2057,P1017,Product 18,Electronics,1,183.93,183.93,Austin
10541,2025-12-16,C2057,P1023,Product 24,Beauty,3,40.94,122.82,Austin
10541,2025-12-16,C2057,P1001,Product 2,Electronics,4,38.33,153.32,Austin
10864,2025-12-16,C2097,P1029,Product 30,Home,1,221.6,221.6,Philadelphia
11548,2025-12-16,C2198,P1012,Product 13,Electronics,1,189.43,189.43,San Diego
10202,2025-12-17,C2021,P1011,Product 12,Apparel,3,20.66,61.98,Phoenix
10202,2025-12-17,C2021,P1005,Product 6,Electronics,1,69.18,69.18,Phoenix
10574,2025-12-17,C2061,P1029,Product 30,Home,4,217.2,868.8,San Diego
10574,2025-12-17,C2061,P1002,Product 3,Beauty,3,25.12,75.36,San Diego
11103,2025-12-17,C2130,P1001,Product 2,Electronics,3,36.92,110.76,Dallas
11103,2025-12-17,C2130,P1012,Product 13,Electronics,6,193.61,1161.66,Dallas
11103,2025-12-17,C2130,P1026,Product 27,Sports,3,74.18,222.54,Dallas
11420,2025-12-17,C2182,P1005,Product 6,Electronics,4,79.82,319.28,San Diego
11515,2025-12-17,C2196,P1002,Product 3,Beauty,4,25.16,100.64,San Antonio
10387,2025-12-18,C2039,P1017,Product 18,Electronics,3,188.83,566.49,Phoenix
10387,2025-12-18,C2039,P1010,Product 11,Home,2,165.34,330.68,Phoenix
10387,2025-12-18,C2039,P1027,Product 28,Sports,2,175.57,351.14,Phoenix
10468,2025-12-18,C2049,P1012,Product 13,Electronics,3,213.35,640.05,Houston
10468,2025-12-18,C2049,P1021,Product 22,Sports,6,160.72,964.32,Houston
10640,2025-12-18,C2068,P1020,Product 21,Beauty,1,250.97,250.97,Houston
10640,2025-12-18,C2068,P1005,Product 6,Electronics,6,69.69,418.14,Houston
10640,2025-12-18,C2068,P1000,Product 1,Electronics,2,179.46,358.92,Houston
11019,2025-12-18,C2118,P1013,Product 14,Apparel,2,233.16,466.32,Houston
11019,2025-12-18,C2118,P1017,Product 18,Electronics,1,184.45,184.45,Houston
11034,2025-12-18,C2118,P1005,Product 6,Electronics,3,76.45,229.35,Houston
11034,2025-12-18,C2118,P1027,Product 28,Sports,2,177.93,355.86,Houston
11034,2025-12-18,C2118,P1024,Product 25,Apparel,2,37.34,74.68,Houston
11484,2025-12-18,C2191,P1006,Product 7,Home,5,110.27,551.35,NYC
11513,2025-12-18,C2196,P1013,Product 14,Apparel,4,220.54,882.16,San Antonio
11513,2025-12-18,C2196,P1005,Product 6,Electronics,3,76.87,230.61,San Antonio
11513,2025-12-18,C2196,P1006,Product 7,Home,3,108.49,325.47,San Antonio
10130,2025-12-19,C2017,P1017,Product 18,Electronics,1,172.99,172.99,Dallas
10130,2025-12-19,C2017,P1006,Product 7,Home,1,120.72,120.72,Dallas
10251,2025-12-19,C2026,P1021,Product 22,Sports,1,173.71,173.71,San Diego
10891,2025-12-19,C2101,P1004,Product 5,Sports,1,155.41,155.41,San Antonio
10891,2025-12-19,C2101,P1013,Product 14,Apparel,3,236.74,710.22,San Antonio
10891,2025-12-19,C2101,P1017,Product 18,Electronics,2,186.71,373.42,San Antonio
11026,2025-12-19,C2118,P1018,Product 19,Home,2,87.26,174.52,Houston
11026,2025-12-19,C2118,P1008,Product 9,Home,1,96.56,96.56,Houston
11361,2025-12-19,C2177,P1017,Product 18,Electronics,2,195.39,390.78,Phoenix
11361,2025-12-19,C2177,P1002,Product 3,Beauty,2,27.58,55.16,Phoenix
10281,2025-12-20,C2028,P1004,Product 5,Sports,1,189.15,189.15,Philadelphia
10484,2025-12-20,C2051,P1014,Product 15,Electronics,6,65.44,392.64,Austin
10634,2025-12-20,C2067,P1012,Product 13,Electronics,1,245.93,245.93,Austin
10634,2025-12-20,C2067,P1008,Product 9,Home,2,81.5,163.0,Austin
10634,2025-12-20,C2067,P1002,Product 3,Beauty,1,26.03,26.03,Austin
10738,2025-12-20,C2085,P1013,Product 14,Apparel,1,184.42,184.42,Philadelphia
10738,2025-12-20,C2085,P1021,Product 22,Sports,1,213.43,213.43,Philadelphia
10738,2025-12-20,C2085,P1026,Product 27,Sports,5,71.94,359.7,Philadelphia
10738,2025-12-20,C2085,P1005,Product 6,Electronics,1,78.19,78.19,Philadelphia
10822,2025-12-20,C2092,P1022,Product 23,Beauty,8,192.02,1536.16,Phoenix
10822,2025-12-20,C2092,P1026,Product 27,Sports,3,66.28,198.84,Phoenix
11370,2025-12-20,C2177,P1005,Product 6,Electronics,3,75.35,226.05,Phoenix
11370,2025-12-20,C2177,P1026,Product 27,Sports,2,66.35,132.7,Phoenix
